,chainId,dexId,baseToken,baseTokenAddress,quoteToken,quoteTokenAddress,pairAddress,liquidity,priceNative,priceUsd
610,ethereum,uniswap,BFT,0x01fF50f8b7f74E4f00580d9596cd3D0d6d6E326f,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x623ac7E26C774Dbc646e0d4aC12110567CEf579F,"{""usd"":76390,""base"":8905236,""quote"":30.07}",2.761e-06,0.004484
611,ethereum,uniswap,stETH,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x63818BbDd21E69bE108A23aC1E84cBf66399Bd7D,"{""usd"":1116404,""base"":99.53,""quote"":780.5}",0.9928,1606.3
612,ethereum,0x5FA0060FcfEa35B31F7A5f6025F0fF399b98Edf1,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x6855859BeA41A682707c4Aa98424A734515da111,"{""usd"":64259,""base"":25.49,""quote"":32130}",1641.2669,1641.26
613,ethereum,uniswap,IPT,0xd909C5862Cdb164aDB949D92622082f0092eFC3d,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x689218d4abC954B1057dA617bA0424579D0104Bc,"{""usd"":85451,""base"":576646,""quote"":7565}",0.08087,0.08087
614,ethereum,uniswap,SAITANOBI,0x5e9F35E8163c44cD7e606BdD716AbED32AD2F1C6,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7485EE1CB28c8dD8787CA03ee2D4dba6518cda8C,"{""usd"":126027,""base"":2.8947409072561932e+22,""quote"":49.65}",1.666e-21,2.632e-18
615,ethereum,uniswap,CAT,0x56015BBE3C01fE05bc30A8a9a9Fd9A88917e7dB3,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x781CE9A6808503261aB27973F3A34Dd9F851a6fC,"{""usd"":129912,""base"":707190,""quote"":51.25}",5.476e-05,0.09187
616,ethereum,uniswap,UNISTAKE,0x9Ed8e7C9604790F7Ec589F99b94361d8AAB64E5E,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x78b9524101fb67286338261ddD85E20665e571C1,"{""usd"":813171,""base"":105175104,""quote"":320.1}",2.844e-06,0.004614
617,ethereum,uniswap,SHIFT,0x5d554E71744AaDA1738261f64e3A2C6dD8A7DeF1,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7D659c4fCd387b3d219E15EC104DE319352a7167,"{""usd"":50347,""base"":4641838081011,""quote"":19.9}",3.498e-12,5.789e-09
618,ethereum,sushiswap,ASTRAFER,0x97Bbbc5d96875fB78D2F14b7FF8d7a3a74106F17,GMEE,0xD9016A907Dc0ECfA3ca425ab20B6b785B42F2373,0x7bB13FefaCeEf093837d504f2e92d7b7dBa5aA58,"{""usd"":92922,""base"":30979,""quote"":7032716}",174.994,1.89
619,ethereum,uniswap,XFIT,0x4aa41bC1649C9C3177eD16CaaA11482295fC7441,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x803fC05552868c40336482dFDDA36C2E13e6D5D6,"{""usd"":153483,""base"":2701283,""quote"":76742}",0.03695,0.03695
620,ethereum,uniswap,ROUTE,0x16ECCfDbb4eE1A85A33f3A9B21175Cd7Ae753dB4,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x819De42D3AB832Eaf7111a222a8A5A7419f13b48,"{""usd"":96885,""base"":28323,""quote"":48443}",2.6854,2.68
621,ethereum,sushiswap,ENTR,0xd779eEA9936B4e323cDdff2529eb6F13d0A4d66e,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x83B546e10917432A722444672504F0d459472171,"{""usd"":135528,""base"":9060191,""quote"":67764}",0.009893,0.009893
622,ethereum,uniswap,APEFI,0x4332f8A38f14BD3D8D1553aF27D7c7Ac6C27278D,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x84ab278A8140A8a9759de17895a8Da8D756618f3,"{""usd"":428034,""base"":85105307,""quote"":168.6}",1.553e-06,0.002516
623,ethereum,uniswap,KUMA,0x48C276e8d03813224bb1e55F953adB6d02FD3E02,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x864ad3830b8b721c17419b135a4709c3776fb9bE,"{""usd"":110977,""base"":7138559737311,""quote"":16.48}",8.194e-12,1.299e-08
624,ethereum,sushiswap,IOTX,0x6fB3e0A217407EFFf7Ca062D46c26E5d60a14d69,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x868d966d6D3d94b115e8B003C443c7A7B04A3359,"{""usd"":67032,""base"":1394193,""quote"":33516}",0.03304,0.03304
625,ethereum,uniswap,$YANTRA,0xd55231b619Ec464347d7b6eB12Cc7AE19fBbf37D,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8C00410CF034C1Ee6Ff4fFD13340DAfBab657234,"{""usd"":85002,""base"":61866,""quote"":33.52}",0.0002442,0.4053
626,ethereum,uniswap,agEUR,0x1a7e4e63778B4f12a199C062f3eFdD288afCBce8,FRAX,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x8ce5796ef6B0c5918025bCf4f9CA908201B030b3,"{""usd"":222540,""base"":165199,""quote"":47612}",1.083,1.08
627,ethereum,uniswap,SARCO,0x7697B462A7c4Ff5F8b55BDBC2F4076c2aF9cF51A,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8d3C9f4d0A8dbb6D5E2068AC36719290f7988Cc1,"{""usd"":658178,""base"":3051236,""quote"":259.9}",9.072e-05,0.15
628,ethereum,uniswap,pBTC,0x5228a22e72ccC52d415EcFd199F99D0665E7733b,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8d50d0Fd88016Ea63229e432803DB4069c40DB09,"{""usd"":186447,""base"":5.353,""quote"":73.65}",14.2628,23681.9
629,ethereum,uniswap,ZONE,0xC1D9B5A0776d7C8B98b8A838e5a0DD1Bc5Fdd53C,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x95332661B2e36a02dC05E6fb7c31193f0690C90F,"{""usd"":107737,""base"":1247657,""quote"":42.45}",4.477e-05,0.07463
630,ethereum,uniswap,BTSE,0x666d875C600AA06AC1cf15641361dEC3b00432Ef,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9660882055EEb18e54deeE7725dEc5a4b6ae1138,"{""usd"":202266,""base"":47025,""quote"":80.09}",0.001733,2.81
631,ethereum,uniswap,THX,0xe632ea2eF2CFD8Fc4a2731C76F99078Aef6a4B31,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9758f2bf8e6f6ee89Bd71FB434D92C699dC89e30,"{""usd"":195339,""base"":3582156,""quote"":67.98}",2.21e-05,0.03585
632,ethereum,uniswap,TORN,0x77777FeDdddFfC19Ff86DB637967013e6C6A116C,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x97a5a0B2D7Ed3accb7FD6404A1f5CA29320905AF,"{""usd"":106245,""base"":14808,""quote"":38.1}",0.003892,6.31
633,ethereum,uniswap,PERL,0xeca82185adCE47f39c684352B0439f030f860318,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9B8d2834bA1b3c31688E084cE9792baA0Ca2e2f7,"{""usd"":134947,""base"":4945236,""quote"":53.39}",1.305e-05,0.02133
634,ethereum,uniswap,PRT,0x7369D128A7e1a0dad37B7057Bb37D700A58b3ff5,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x9FFbf2BE3b2B96e50461Aa26329C10b2E3743de3,"{""usd"":74731,""base"":250613062,""quote"":37366}",0.0001299,0.0001299
635,ethereum,uniswap,POLAR,0x58fcAa970339a9b1f8c0a5b4F3Fcd7af2bA3075E,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x9bbb5125B8b8CE88528be5F28F09af3cCCEd8dD0,"{""usd"":464629,""base"":12936303,""quote"":232315}",0.02185,0.02185
636,ethereum,shibaswap,UNI,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9d406c4067A53f65DE1A8A9273D55bfEA5870a75,"{""usd"":50534,""base"":4557,""quote"":19.91}",0.004226,6.84
637,ethereum,uniswap,cbETH,0xBe9895146f7AF43049ca1c1AE358B0541Ea49704,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0xA4aDE2ECaDe946083678F9339Ccd33342b2B26A6,"{""usd"":66328,""base"":6.985,""quote"":41.63}",0.9079,1640.86
638,ethereum,sushiswap,MUST,0x9C78EE466D6Cb57A4d01Fd887D2b5dFb2D46288f,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xA872D244B8948DFD6Cb7Bd19f79E7C1bfb7DB4a0,"{""usd"":75042,""base"":4225,""quote"":29.69}",0.007087,11.79
639,ethereum,uniswap,oBTC,0x8064d9Ae6cDf087b1bcd5BDf3531bD5d8C537a68,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xAAC4F2193011aA80c4549e92FeB68aAf647E82CC,"{""usd"":50464,""base"":1.824,""quote"":15.43}",14.2657,23636.35
640,ethereum,0x0388C1E0f210AbAe597B7DE712B9510C6C36C857,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xB3558F47Fa914F7ec1dA1a6F52aB41eE63E81301,"{""usd"":56411,""base"":28198,""quote"":28205}",0.9998,0.9998
641,ethereum,uniswap,ELFI,0x4dA34f8264CB33A5c9F17081B9EF5Ff6091116f4,DAI,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xBDe484Db131bD2aE80E44A57F865C1dFeBb7e31F,"{""usd"":69805,""base"":4270504,""quote"":34898}",0.007968,0.007968
642,ethereum,uniswap,SAFEEARTH,0xE6F1966d04CfcB9cd1B1dC4E8256D8b501b11CbA,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xBa6bD00cf4D8a6b182EbD762660151fd34c675AA,"{""usd"":265068,""base"":278785117282720,""quote"":104.7}",2.776e-13,4.529e-10
643,ethereum,uniswap,WTON,0xc4A11aaf6ea915Ed7Ac194161d2fC9384F15bff2,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC29271E3a68A7647Fd1399298Ef18FeCA3879F59,"{""usd"":560705,""base"":406674,""quote"":88.63}",0.001158,1.88
644,ethereum,sushiswap,DIA,0x84cA8bc7997272c7CfB4D0Cd3D55cd942B3c9419,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC965BC2cf23D54ccF41a7d3aF10572580E9B8078,"{""usd"":62659,""base"":105238,""quote"":31330}",0.4208,0.4208
645,ethereum,uniswap,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xCBFB0745b8489973Bf7b334d54fdBd573Df7eF3c,"{""usd"":708068,""base"":27.54,""quote"":244361}",23045.8384,23045.83
646,ethereum,uniswap,TROVE,0x59c6900949aD1835f07a04321f4d9934a054E114,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE1F8B54d34228028055F1eaF535b27415C032079,"{""usd"":119924,""base"":146179838,""quote"":47.46}",3.236e-07,0.0005234
647,ethereum,uniswap,MOPS,0x602f65BB8B8098Ad804E99DB6760Fd36208cD967,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE2104015943A33772F02A2A104ebdd19342c1430,"{""usd"":51419,""base"":206228452590,""quote"":20.18}",6.623e-11,1.083e-07
648,ethereum,uniswap,YETIC,0xdF96bDE075d59e9143b325C75aF38e208c986E6F,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE4253a969c3977D031eaB6906f4e6e7335EDCd43,"{""usd"":66164,""base"":116734245495243,""quote"":26.17}",2.32e-13,3.792e-10
649,ethereum,uniswap,renZEC,0x1C5db575E2Ff833E46a2E9864C22F4B22E0B37C2,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE6C804FF4eC692E6808C0d032CdbC03772FC4D42,"{""usd"":461894,""base"":4818,""quote"":182.3}",0.03346,53.08
650,bsc,pancakeswap,$CINU,0xdFE6891ce8E5a5c7Cf54fFdE406A6C2C54145F71,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x5E1B282B78f238bF674A8c226DF14d3fea55F629,"{""usd"":477598.5813841815,""base"":576535348521763600000,""quote"":932.36}",1.502e-18,4.889e-16
651,bsc,pancakeswap,SCRL,0x52c1751C89fc913ed274d72e8d56DcE4Ee44A5cf,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x8365703F425EbF5FD1EfCa068A5456eA35eDdD51,"{""usd"":96737.52801080598,""base"":510653915,""quote"":48369}",9.835e-05,9.835e-05
652,polygon,uniswap,UNI,0xb33EaAd8d922B1083446DC23f610c2567fB5180f,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x7f9121B4f4E040fd066e9Dc5C250Cf9B4338D5BC,"{""usd"":136994,""base"":14644,""quote"":76498}",5.7284,6.86
653,osmosis,osmosis,SOMM,ibc/9BBA9A1C257E971E38C1422780CE6F0B0686F0A3085E2D61118D904BFE0F5F5E,OSMO,uosmo,627,"{""usd"":145703,""base"":942487,""quote"":102679}",0.2796,0.2825
654,fantom,spookyswap,YFI,0x29b0Da86e484E1C0029B56e817912d778aC0EC69,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,0x0845c0bFe75691B1e21b24351aAc581a7FB6b7Df,"{""usd"":279232.2328581501,""base"":26.01,""quote"":111.68}",4.6656,7569.72
655,fantom,spookyswap,sFTMX,0xd7028092c830b5C8FcE061Af2E593413EbbC1fc1,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xE67980fc955FECfDA8A92BbbFBCc9f0C4bE60A9A,"{""usd"":738886.5478501117,""base"":1608450,""quote"":1710794}",1.0719,0.6014
656,ethereum,uniswap,SHIB2023,0x13bb54A852a53C4259f0F0c3f08A243AB9e4b21B,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x42FE05B67e2E7Da8a7cE8A68520afbD8d1b9d049,"{""usd"":104572,""base"":24056217930198,""quote"":41.86}",1.753e-12,2.224e-09
657,arbitrum,sushiswap,SPELL,0x3E6648C5a70A150A88bCE65F4aD4d506Fe15d2AF,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x8f93Eaae544e8f5EB077A1e09C1554067d9e2CA8,"{""usd"":451650.6576373051,""base"":422945020,""quote"":180.73}",5.033e-07,0.0008176
658,fantom,protofi,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,USDC,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x2592F9A13F1B7C6Ff5E4E53bDa139807ec52a981,"{""usd"":241112.818054,""base"":96.54,""quote"":120556}",1626.0036,1626.0
659,fantom,solidly,OATH,0x21Ada0D2aC28C3A5Fa3cD2eE30882dA8812279B6,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x6B987e02Ca5eAE26D8B2bCAc724D4e03b3B0c295,"{""usd"":59243.12597259076,""base"":357864,""quote"":136246}",0.2128,0.1199
660,fantom,tombswap,BTC,0x321162Cd933E2Be498Cd2267a90534A804051b11,TSHARE,0x4cdF39285D7Ca8eB3f090fDA0C069ba5F4145B37,0xa1f4a9ee0d06115376dFf357D34C3F5eb4107398,"{""usd"":214492.83255261387,""base"":6.44,""quote"":1060.6}",238.9623,23046.75
661,celo,sushiswap,cEUR,0xD8763CBa276a3738E6DE85b4b3bF5FDed6D6cA73,cUSD,0x765DE816845861e75A25fCA122bb6898B8B1282a,0x0b655E7D966CB27998af94AA5719ab7BFe07D3b3,"{""usd"":488325.02192481223,""base"":232228,""quote"":244163}",1.0802,1.08
662,tombchain,lif3,TSHARE,0x4200000000000000000000000000000000000101,TOMB,0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000,0x4954Dfc008639aBBD3ad4210Ad1b04821888a55b,"{""usd"":125028,""base"":614.8,""quote"":2911051}",4411.7525,95.22
663,ethereum,uniswap,SNTVT,0x7865af71cf0b288b4E7F654f4F7851EB46a2B7F8,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xAb9Bef8242c2B97772aE239A5d71c60496A06334,"{""usd"":101055,""base"":28700575,""quote"":40.45}",3.261e-07,0.0005342
664,ethereum,uniswap,ALBT,0x00a8b738E453fFd858a7edf03bcCfe20412f0Eb0,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE5c5227d8105D8D5f26Ff3634Eb52e2d7CC15B50,"{""usd"":541180,""base"":6336518,""quote"":216.6}",6.926e-06,0.01125
665,bsc,pancakeswap,COPI,0xFeA292e5ea4510881bDB840E3CeC63aBd43f936f,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x73Eda54A43c6a3d08ee30B089Ef4C1bC3D0d4d9B,"{""usd"":645922.636663706,""base"":23015705,""quote"":1261.16}",6.661e-05,0.02167
666,bsc,pancakeswap,STINK,0xdc42c3a92c4A03F9b9F3FBaBa0125286FDAa6772,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x99ef6a89bd021e55E9a0F75546205d8Fc18E94C3,"{""usd"":59554.89821078371,""base"":10682868,""quote"":116.18}",3.315e-06,0.001082
667,bsc,apeswap,USDC,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xC087C78AbaC4A0E900a327444193dBF9BA69058E,"{""usd"":943096.3842945917,""base"":471147,""quote"":471548}",1.0012,1.0
668,arbitrum,uniswap,MAGIC,0x539bdE0d7Dbd336b79148AA742883198BBF60342,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x7e7FB3CCEcA5F2ac952eDF221fd2a9f62E411980,"{""usd"":469206,""base"":726385,""quote"":94.68}",0.001174,1.91
669,avalanche,traderjoe,JOE,0x6e84a6216eA6dACC71eE8E6b0a5B7322EEbC0fDd,USDC.e,0xA7D7079b0FEaD91F3e65f86E8915Cb59c1a4C664,0x67926d973cD8eE876aD210fAaf7DFfA99E414aCf,"{""usd"":478813,""base"":1712879,""quote"":239407}",0.2145,0.2145
670,ethereum,sushiswap,CVX,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x05767d9EF41dC40689678fFca0608878fb3dE906,"{""usd"":539905,""base"":88897,""quote"":216.1}",0.003775,6.13
671,bsc,babyswap,FTM,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,USDT,0x55d398326f99059fF775485246999027B3197955,0xc85471a1bC8ae143b29fcDe6539507FBED075b15,"{""usd"":247466.21512674636,""base"":571234,""quote"":123733}",0.5615,0.5615
672,bsc,pancakeswap,AIGO,0x5373ab491efA0165A2DB418A1D34CF89EE798888,USDT,0x55d398326f99059fF775485246999027B3197955,0xfE388a68333F547850369b0be6d1b1a28689E502,"{""usd"":96274.75647241731,""base"":2025382,""quote"":48137}",0.01245,0.01245
673,tombchain,lif3,TOMB,0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000,USDC,0x4200000000000000000000000000000000000100,0xd78372c98386c01e8F4abB2c5CDf8C234A99Cf06,"{""usd"":74837,""base"":1742556,""quote"":37418}",0.02158,0.02158
674,ethereum,uniswap,SHINTAMA,0x7e794eD35788b698AE60cefC98eE48015C4876dA,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE9766B5f6DE2EE9034c277b9C0Dd2618E2Ce356B,"{""usd"":280687,""base"":1.1615551134870473e+22,""quote"":111.1}",9.625e-21,1.6e-17
675,ethereum,uniswap,ethTCG2,0x0d31DF7dedd78649A14aAe62D99CcB23aBCC3A5A,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xEe7EbCD14500cd7E9C89129406a915529178F6A5,"{""usd"":575594,""base"":5703912,""quote"":202.1}",4.636e-05,0.07531
676,ethereum,uniswap,ACAP,0xd5A98E77d1fEB091344096301Ea336a5C07a6A41,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF2061Be4559b2356788C5c9Eeb0773F31bA427B9,"{""usd"":75990,""base"":355495155,""quote"":30.01}",1.459e-07,0.0002407
677,ethereum,0x5FA0060FcfEa35B31F7A5f6025F0fF399b98Edf1,HOT,0x6c6EE5e31d828De241282B9606C8e98Ea48526E2,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xa238a470c9121b9A5a6107D7af87eB6Bffbe72fe,"{""usd"":140026,""base"":48175731,""quote"":70013}",0.002095,0.002095
678,ethereum,uniswap,TDX,0x317eb4ad9cfaC6232f0046831322E895507bcBeb,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xaF77bB3BF80f47CF47509B0E4c245970485019D6,"{""usd"":100798,""base"":470602,""quote"":39.76}",6.995e-05,0.1143
679,ethereum,uniswap,FLOWELL,0x88453D33baa6Ea5eC1a7e7b48784511093984fc0,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xaa34c8Cba64b682e1Fa38bdAf8B912e6e93EfCb4,"{""usd"":84801,""base"":5765076628,""quote"":33.94}",5.786e-09,9.468e-06
680,ethereum,uniswap,QLT,0x0173661769325565d4f011b2e5Cda688689Cc87c,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xb10707F0D75c7DEeE0089ce00798eCE3C07260f4,"{""usd"":214341,""base"":2421,""quote"":107257}",38.4671,38.46
681,ethereum,uniswap,ENS,0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb9C4a5522a2f8bA9E2fF7063Df8C02ed443337A3,"{""usd"":216013,""base"":12747,""quote"":55.09}",0.009344,15.3
682,celo,ubeswap,NCT,0x02De4766C272abc10Bc88c220D214A26960a7e92,mCUSD,0x918146359264C492BD6934071c6Bd31C854EDBc3,0xEc5c9c99aD30aDF396aC4B48FBA09dC34819C65a,"{""usd"":167571.96481121017,""base"":51530,""quote"":83786}",1.8285,1.82
683,meter,0xb33dE8C0843F90655ad6249F20B473a627443d21,WMTR,0x160361ce13ec33C993b5cCA8f62B6864943eb083,MTRG,0x228ebBeE999c6a7ad74A6130E81b12f9Fe237Ba3,0xf803f4432D6B85bC7525F85F7a9cF7398b5eBe7D,"{""usd"":86383,""base"":70988,""quote"":22310}",0.2914,0.7759
684,ethereum,balancer,SNX,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6df50e37a6aefb9024a7284ef1c9e1e8e7c4f7b80001000000000000000002e7-0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F-0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,"{""usd"":284259,""base"":91978,""quote"":114}",0.001556,2.51
685,ethereum,uniswap,MINT,0x0CDF9acd87E940837ff21BB40c9fd55F68bba059,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x092E793AFe54366601Eb7eF7e63b6abB93EDB485,"{""usd"":118404,""base"":4005287,""quote"":47.4}",1.117e-05,0.01809
686,ethereum,uniswap,MUTE,0xA49d7499271aE71cd8aB9Ac515e6694C755d400c,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x0EFb424C465dBd0A626359D63412838f727f2c25,"{""usd"":929982,""base"":1255459,""quote"":370.4}",0.0004314,0.701
687,ethereum,sushiswap,BADGER,0x3472A5A71965499acd81997a54BBA8D852C6E53d,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x110492b31c59716AC47337E616804E3E3AdC0b4a,"{""usd"":684772,""base"":149294,""quote"":20.35}",0.0001367,3.13
688,ethereum,sushiswap,oneBTC,0xC88F47067dB2E25851317A2FDaE73a22c0777c37,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xd227083b6feB1a40A975D74575311Fb907fB960f,"{""usd"":137684,""base"":68864,""quote"":4.058}",4.238e-05,0.9919
689,ethereum,uniswap,TRT,0x69C275C3Cbd7Edf5e6942149266CE8505C65baF8,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd9581bEc4C84E82Fc7658141CB94db6cC1Df6eB0,"{""usd"":79015,""base"":24778383101,""quote"":31.28}",1.099e-09,1.841e-06
690,ethereum,uniswap,SENT,0x97AbEe33Cd075c58BFdd174e0885e08E8f03556F,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xe266486aFE9763c93530893E90264144c3A4023D,"{""usd"":143792,""base"":12373192,""quote"":71896}",0.003482,0.003482
691,ethereum,uniswap,MATTER,0x9B99CcA871Be05119B2012fd4474731dd653FEBe,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xec7a1a2896D4B9d7014FA7be2aA936C8A76A8072,"{""usd"":205868,""base"":2274318,""quote"":82.23}",5.066e-05,0.08276
692,ethereum,uniswap,SKRT,0x887168120cb89Fb06F3E74Dc4AF20D67dF0977f6,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xeeF0C752B92737F47e91355c5656203a2De31Bdd,"{""usd"":58039,""base"":24705206,""quote"":22.89}",7.292e-07,0.001224
693,ethereum,uniswap,GDT,0xc67B12049c2D0CF6e476BC64c7F82fc6C63cFFc5,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf76b608532Ce4dC94a2D6079F7fBcFcE6C816916,"{""usd"":115571,""base"":1802476,""quote"":57785}",0.03078,0.03078
694,ethereum,uniswap,ZRX,0xE41d2489571d322189246DaFA5ebDe1F4699F498,RNG,0x3b94440C8c4F69D5C9F47BaB9C5A93064Df460F5,0xfA97AA5002124fe7eDd36584628300E8D81dF042,"{""usd"":405387,""base"":1376011,""quote"":53486809}",48.8842,0.2547
695,ethereum,uniswap,VOLT,0x3F7Aff0EF20AA2E646290DfA4E67611B2220C597,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfE796ba940256E65048d1e6B52Ec8755067C7145,"{""usd"":353556,""base"":5.292769800887377e+22,""quote"":139.2}",1.578e-21,2.648e-18
696,ethereum,uniswap,ETHMAXY,0x0FE20E0Fa9C78278702B05c333Cc000034bb69E2,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfECeCEbf44D38858A0C478C2c4afA2601F5352Fb,"{""usd"":94281,""base"":54.6,""quote"":19.02}",1.0487,1714.38
697,bsc,0xFF6ad8728C0aa5215FeFae3459D46B90a37b9546,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,CC,0xb7fbFf4Ce5200215c690cc95855e5d6C5236Ee9f,0x0677FB47b0AB26E3d4FB8805dAd986171640D0a2,"{""usd"":75010.93868417908,""base"":29.58,""quote"":2864624}",111465.6236,1620.34
