,chainId,dexId,baseToken,baseTokenAddress,quoteToken,quoteTokenAddress,pairAddress,liquidity,priceNative,priceUsd,ccxt,ccxt_ticker
2094,bsc,pandora,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xac84ff369F5615bd70152b2B286e2B4591E889E9,"{""usd"":210878.73615473162,""base"":411.68,""quote"":105439}",325.1428,325.14,325.9,BNB
2100,polygon,balancer,UNI,0xb33EaAd8d922B1083446DC23f610c2567fB5180f,TEL,0xdF7837DE1F2Fa4631D716CF2502f8b230F1dcc32,0x77215a7e8a8d427d25660414788d2c58dd56898900020000000000000000047c-0xb33EaAd8d922B1083446DC23f610c2567fB5180f-0xdF7837DE1F2Fa4631D716CF2502f8b230F1dcc32,"{""usd"":155580,""base"":5833,""quote"":64440515}",2714.5172,6.87,6.834,UNI
2109,polygon,uniswap,CRV,0x172370d5Cd63279eFa6d502DAB29171933a610AF,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x4D05f2A005e6F36633778416764E82d1D12E7fbb,"{""usd"":196256,""base"":251669,""quote"":80547}",0.8715,1.04,1.047,CRV
2110,arbitrum,traderjoe,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,USDC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,0x7eC3717f70894F6d9BA0be00774610394Ce006eE,"{""usd"":404157,""base"":110.4,""quote"":266287}",1624.8904,1624.89,1627.34,ETH
2111,optimism,uniswap,SNX,0x8700dAec35aF8Ff88c16BdF0418774CB3D7599B4,ETH,0x4200000000000000000000000000000000000006,0x0392b358CE4547601BEFa962680BedE836606ae2,"{""usd"":513232,""base"":255541,""quote"":95.58}",0.001553,2.52,2.54,SNX
2113,heco,mdex,BNB,0x4F99d10e16972FF2FE315EEe53A95FC5A5870CE3,WHT,0x5545153CCFcA01fbd7Dd11C0b23ba694D9509A6F,0x76BD054865C8B43d3433B51B29C7fC87F88BB1d2,"{""usd"":103436.86342858117,""base"":200.36,""quote"":11397}",58.9426,328.12,325.9,BNB
2115,osmosis,osmosis,FET,ibc/5D1F516200EE8C6B2354102143B78A2DEDA25EDE771AC0F8DC3C1837C8FD4447,OSMO,uosmo,681,"{""usd"":94014,""base"":415851,""quote"":66245}",0.4207,0.4243,0.4271,FET
2117,heco,mdex,HLTC,0xecb56cf772B5c9A6907FB7d32387Da2fCbfB63b4,USDT,0xa71EdC38d189767582C38A3145b5873052c3e47a,0x060B4bfcE16D15A943ec83C56C87940613e162eB,"{""usd"":1110852.4320205443,""base"":7595.51,""quote"":555426}",96.4081,96.4,96.37,LTC
2121,heco,mdex,HDOT,0xA2c49cEe16a5E5bDEFDe931107dc1fae9f7773E3,USDT,0xa71EdC38d189767582C38A3145b5873052c3e47a,0x5484ab0DF3E51187f83F7f6b1a13f7a7Ee98C368,"{""usd"":86240.25233258918,""base"":9398.64,""quote"":43120}",7.089,7.08,6.678,DOT
2122,arbitrum,uniswap,LINK,0xf97f4df75117a78c1A5a0DBb814Af92458539FB4,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x468b88941e7Cc0B88c1869d68ab6b570bCEF62Ff,"{""usd"":915180,""base"":134841,""quote"":126.44}",0.004294,6.98,6.971,LINK
2123,avalanche,pangolin,ETH,0xf20d962a6c8f70c731bd838a3a388D7d48fA6e15,WAVAX,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x1aCf1583bEBdCA21C8025E172D8E8f2817343d65,"{""usd"":110046,""base"":42.44,""quote"":4662}",87.9654,1751.44,1627.34,ETH
2130,energi,energiswap,ETH,0x78B050d981d7f6E019Bf6E361D0d1167de6B19dA,WNRG,0xA55F26319462355474A9F2c8790860776a329aA4,0xb8477E82CbFB664B465979A7819b7F640880277c,"{""usd"":53274,""base"":23.58,""quote"":142362}",7271.9138,1631.17,1627.34,ETH
2146,bsc,0x738B815eaDD06E0041b52B0C9d4F0d0D277B24bA,XRP,0x1D2F0da169ceB9fC7B3144628dB156f3F6c60dBE,USDT,0x55d398326f99059fF775485246999027B3197955,0x1b52251982AD8F27583E0Eddc379ad60dFEc2844,"{""usd"":64408.45505035022,""base"":96405,""quote"":32204}",0.3981,0.3981,0.3998,XRP
2161,bsc,nomiswap,DOT,0x7083609fCE4d1d8Dc0C979AAb8c869Ea2C873402,USDC,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,0xE1634A309516a4f4Ad33Bdc321Dc0a5C9fF5E325,"{""usd"":75860.68991943938,""base"":8271.95,""quote"":37930}",6.7036,6.7,6.678,DOT
2165,arbitrum,kyberswap,KNC,0xe4DDDfe67E7164b0FE14E218d80dC4C08eDC01cB,LINK,0xf97f4df75117a78c1A5a0DBb814Af92458539FB4,0x369F3F702D449F1E5E741643B1B90a8Bf175F839,"{""usd"":51030.66991209546,""base"":55328,""quote"":4499.14}",0.127,0.8856,0.895,KNC
2167,arbitrum,swapfish,wstETH,0x5979D7b546E38E414F7E9822514be443A4800529,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xe263353986a4638144c41E44cEBAc9d0A76ECab3,"{""usd"":1441351.753133576,""base"":531.36,""quote"":577.65}",1.1002,1795.99,1627.34,ETH
2169,cronos,croswap,WETH,0xe44Fd7fCb2b1581822D0c862B68222998a0c299a,USDC,0xc21223249CA28397B4B6541dfFaEcC539BfF0c59,0x41D9171Ca989C16dB8243D340c0A486408Ab28B1,"{""usd"":52167,""base"":20.81,""quote"":26084}",1632.3363,1632.33,1627.34,ETH
2170,cronos,cronaswap,WBTC,0x062E66477Faf219F25D27dCED647BF57C3107d52,WETH,0xe44Fd7fCb2b1581822D0c862B68222998a0c299a,0x285a569EDD6210a0410883d2E29471A6B0c7790d,"{""usd"":171974,""base"":5.185,""quote"":69.44}",14.0708,22729.9,22905.43,BTC
2175,gnosischain,swapr,WBTC,0x8e5bBbb09Ed1ebdE8674Cda39A0c169401db4252,WETH,0x6A023CCd1ff6F2045C3309768eAd9E68F978f6e1,0xf6Be7AD58F4BAA454666b0027839a01BcD721Ac3,"{""usd"":189442,""base"":5.642,""quote"":75.87}",14.0554,23031.0,22905.43,BTC
2182,ethereum,sushiswap,UNI,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xDafd66636E2561b0284EDdE37e42d192F2844D40,"{""usd"":204554,""base"":19204,""quote"":81.87}",0.004218,6.82,6.834,UNI
2191,bsc,pancakeswap,DUSK,0xB2BD0749DBE21f623d9BABa856D3B0f0e1BFEc9C,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x678EDb8B268e73dB57b7694c163e1dc296b6e219,"{""usd"":241127.9670429081,""base"":1427309,""quote"":471}",0.0004931,0.1604,0.1603,DUSK
2197,oec,jswap,WING,0x7A47ab305b8a2A3F4020d13FA9EF73cDdCc0e7D4,USDT,0x382bB369d343125BfB2117af9c149795C6C65C50,0x70E98fcBD9c439e50F6b225F70AAc0b5822A1bc9,"{""usd"":114578.99950761707,""base"":11151,""quote"":57289}",7.5798,7.57,7.54,WING
2199,bsc,mdex,DOT,0x7083609fCE4d1d8Dc0C979AAb8c869Ea2C873402,USDT,0x55d398326f99059fF775485246999027B3197955,0xFf44e10662E1CD4f7AfE399144636c74B0D05D80,"{""usd"":68267.31798930537,""base"":7440.61,""quote"":34134}",6.6969,6.69,6.678,DOT
2202,bsc,apeswap,COMP,0x52CE071Bd9b1C4B00A0b92D298c512478CaD67e8,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xb4c0c621B2eDfE6C22585ebAC56b0e634907B8A7,"{""usd"":69945.21822898179,""base"":1059.81,""quote"":135.72}",0.1607,52.63,52.31,COMP
2215,telos,zappy,MATIC,0x332730a4F6E03D9C55829435f10360E13cfA41Ff,WTLOS,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0x06754b2a38782AA5c9B071Dc70A5C49457C7eBD1,"{""usd"":63134,""base"":40662,""quote"":270918}",7.8344,1.23,1.1989,MATIC
2224,dogechain,kibbleswap,WWDOGE,0xB7ddC6414bf4F5515b52D8BdD69973Ae205ff101,USDC,0x765277EebeCA2e31912C9946eAe1021199B39C61,0x0b81c7AcFCa44fC4AdE2DA70246d71a650652c6B,"{""usd"":334888,""base"":2342624,""quote"":167444}",0.09177,0.09177,0.09201,DOGE
2225,kcc,mojitoswap,MANA,0xC19a5caCC2bb68Ff09f2Fcc695F31493A039Fa5e,WKCS,0x4446Fc4eb47f2f6586f9fAAb68B3498F86C07521,0xbF5007e065fC3FEA97af1958F88bb3c291382400,"{""usd"":134392,""base"":212980,""quote"":10133}",0.08408,0.728,0.7297,MANA
2229,bsc,biswap,LTC,0x4338665CBB7B2485A8855A139b75D5e34AB0DB94,USDT,0x55d398326f99059fF775485246999027B3197955,0x412b607f4cBE9CaE77C6F720A701CD60fa0EBD3f,"{""usd"":1193577.282865122,""base"":8151.71,""quote"":596789}",96.3489,96.34,96.37,LTC
2239,arbitrum,camelot,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,USDC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,0x84652bb2539513BAf36e225c930Fdd8eaa63CE27,"{""usd"":2820659.368292,""base"":1129.26,""quote"":1410330}",1623.9557,1621.22,1627.34,ETH
2240,avalanche,kyberswap,WBTC.e,0x50b7545627a5162F82A992c33b87aDc75187B218,WAVAX,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x93E8b3e3d177A99741432A835125797eB54561EE,"{""usd"":340749,""base"":5.576,""quote"":21444}",1144.1734,22884.09,22905.43,BTC
2245,ethereum,uniswap,YFI,0x0bc529c00C6401aEF6D220BE8C6Ea1667F6Ad93e,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2fDbAdf3C4D5A8666Bc06645B8358ab803996E28,"{""usd"":274354,""base"":25.71,""quote"":109.8}",4.6746,7642.06,7610.0,YFI
2257,ethereum,shibaswap,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x86cccdA3799A43fBCeB4cEc6Ad8b028f5bF8B3dD,"{""usd"":255593,""base"":7.598,""quote"":102}",14.0405,22764.77,22905.43,BTC
2259,ethereum,uniswap,STORJ,0xB64ef51C888972c908CFacf59B47C1AfBC0Ab8aC,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xAEF16913b6C50EBCf627a394921F306985FC8604,"{""usd"":123363,""base"":244951,""quote"":49.37}",0.0002625,0.4274,0.4255,STORJ
2263,ethereum,0x5F1dddbf348aC2fbe22a163e30F99F9ECE3DD50a,KNC,0xdeFA4e8a7bcBA345F687a2f1456F5Edd9CE97202,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa38a0165e82B7a5E8650109E9e54087a34C93020,"{""usd"":986136,""base"":1749170,""quote"":118}",0.0005528,0.8986,0.895,KNC
2272,bsc,babyswap,WING,0x3CB7378565718c64Ab86970802140Cc48eF1f969,USDT,0x55d398326f99059fF775485246999027B3197955,0x2Ec7F242100aD01E52d31a097Be3b1b6CE648829,"{""usd"":279133.1663159938,""base"":27062,""quote"":139567}",7.551,7.55,7.54,WING
2277,bsc,0x71539D09D3890195dDa87A6198B98B75211b72F3,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x5724868E5438A2C96C9B7E5b61e767750B3E7507,"{""usd"":724971.1143526238,""base"":290.22,""quote"":1415.73}",4.9788,1619.33,1627.34,ETH
2281,bsc,babydogeswap,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x75762a2122E368218Fc35b1E4cB83961C33461C8,"{""usd"":1538045.8000417382,""base"":45.83,""quote"":2999.45}",70.4501,22920.79,22905.43,BTC
2284,syscoin,pegasys,ETH,0x7C598c96D02398d89FbCb9d41Eab3DF0C16F227D,WSYS,0xd3e822f3ef011Ca5f17D82C956D952D8d7C3A1BB,0x1cF22F868D15d4Eed8EddFA8c9C0b88C24B3e0b0,"{""usd"":94171,""base"":37.83,""quote"":463787}",9779.6843,1627.53,1627.34,ETH
2285,ethereum,fraxswap,IQ,0x579CEa1889991f68aCc35Ff5c3dd0621fF29b0C9,FRAX,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x07AF6BB51d6Ad0Cf126E3eD2DeE6EaC34BF094F8,"{""usd"":2183243,""base"":249136645,""quote"":1092186}",0.006521,0.006517,0.00659,IQ
2300,bsc,babydogeswap,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xdB81B16D052c4553bEa9d7F25691E42990B021DB,"{""usd"":1634221.1612536358,""base"":652.02,""quote"":3170.6}",5.0015,1626.09,1627.34,ETH
2307,avalanche,pangolin,sAVAX,0x2b2C81e08f1Af8835a78Bb2A90AE924ACE0eA4bE,WAVAX,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x4E9A38F05c38106C1cf5c145Df24959ec50ff70D,"{""usd"":241007,""base"":9847,""quote"":10426}",1.0632,21.36,20.03,AVAX
2310,dogechain,yodeswap,BNB,0xA649325Aa7C5093d12D6F98EB4378deAe68CE23F,BUSD,0x332730a4F6E03D9C55829435f10360E13cfA41Ff,0xF4887cEf251E6BAfed9478f115B92aebA81d88F7,"{""usd"":50999,""base"":98.82,""quote"":25500}",328.7401,328.74,325.9,BNB
2317,polygon,sushiswap,CRV,0x172370d5Cd63279eFa6d502DAB29171933a610AF,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0x396E655C309676cAF0acf4607a868e0CDed876dB,"{""usd"":224107.41579870525,""base"":210160,""quote"":89.63}",0.0006424,1.04,1.047,CRV
2318,optimism,uniswap,vBNB,0xb6599Bd362120Dc70D48409B8a08888807050700,vUSD,0xC84Da6c8ec7A57cD10B939E79eaF9d2D17834E04,0xf4d40ebCBf7063D4ff56C6Df0179a86287C648dE,"{""usd"":998001,""base"":2193.31,""quote"":435210}",324.8476,324.84,325.9,BNB
2328,energi,energiswap,BTC,0x29a791703e5A5A8D1578F8611b4D3691377CEbc0,WNRG,0xA55F26319462355474A9F2c8790860776a329aA4,0x7B957726c894A61FfbCc907DAAEB1a908B032863,"{""usd"":54309,""base"":1.786,""quote"":145128}",101944.4738,22997.77,22905.43,BTC
2329,syscoin,pegasys,WBTC,0xc9BAA8cfdDe8E328787E29b4B078abf2DaDc2055,WSYS,0xd3e822f3ef011Ca5f17D82C956D952D8d7C3A1BB,0xB881304fCd792062732Da050828f74D285BbF078,"{""usd"":73215,""base"":2.229,""quote"":360584}",135066.5132,22354.59,22905.43,BTC
2332,ethereum,balancer,UNI,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6df50e37a6aefb9024a7284ef1c9e1e8e7c4f7b80001000000000000000002e7-0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984-0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,"{""usd"":284802,""base"":26697,""quote"":114}",0.00424,6.9,6.834,UNI
2333,ethereum,uniswap,CTSI,0x491604c0FDF08347Dd1fa4Ee062a822A5DD06B5D,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x01949723055A451229c7bA3a817937C966748F76,"{""usd"":291382,""base"":2392957,""quote"":32.46}",9.945e-05,0.1616,0.1614,CTSI
2351,ethereum,sushiswap,CREAM,0x2ba592F78dB6436527729929AAf6c908497cB200,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf169CeA51EB51774cF107c88309717ddA20be167,"{""usd"":140115,""base"":6571,""quote"":55.36}",0.007835,12.72,12.81,CREAM
2361,bsc,0x1c3E50DBBCd05831c3A695d45D2b5bCD691AD8D8,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x47d941611Ac667CB7eaC2a2e1fd5848C8C15Bfd8,"{""usd"":94778.8890173502,""base"":37.87,""quote"":47389}",1625.4102,1625.41,1627.34,ETH
2383,arbitrum,oreoswap,WBTC,0x2f2a2543B76A4166549F7aaB2e75Bef0aefC5B0f,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x4eB977551E6F8A3A585c130F6E2A15e4080d7456,"{""usd"":130874.05774593912,""base"":3.9,""quote"":52.46}",14.0254,23097.46,22905.43,BTC
2389,optimism,uniswap,vATOM,0x5f714B5347f0b5de9F9598E39840E176CE889b9c,vUSD,0xC84Da6c8ec7A57cD10B939E79eaF9d2D17834E04,0xb98e6912aE77c643957eD51dCF755895eC4BC6b4,"{""usd"":592451,""base"":31233,""quote"":281417}",14.5321,14.53,14.458,ATOM
2399,cronos,vvsfinance,ATOM,0xB888d8Dd1733d72681b30c00ee76BDE93ae7aa93,WCRO,0x5C7F8A570d578ED84E63fdFA7b1eE72dEae1AE23,0x9e5bd780dff875Dd85848a65549791445AE25De0,"{""usd"":1425442,""base"":71242,""quote"":12117500}",179.0594,14.53,14.458,ATOM
2406,moonbeam,stellaswap,WBTC,0xE57eBd2d67B462E9926e04a8e33f01cD0D64346D,WGLMR,0xAcc15dC74880C9944775448304B263D191c6077F,0xf8f5E8B9Ee84664695B14862212D8092E16331F6,"{""usd"":3518759,""base"":104.6,""quote"":5540178}",49520.098,22894.05,22905.43,BTC
2409,fantom,beethovenx,BNB,0xD67de0e0a0Fd7b15dC8348Bb9BE742F3c5850454,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x0e41768de15cccc1715fe8aefb6f948349427c140001000000000000000005b9-0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83-0xD67de0e0a0Fd7b15dC8348Bb9BE742F3c5850454,"{""usd"":98241,""base"":230.5,""quote"":181612}",578.1379,330.1,325.9,BNB
2415,bsc,apeswap,ONT,0xFd7B3A77848f1C2D67E05E54d78d174a0C850335,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x924D3f2F94618e8Ee837d4C2b8d703F0de12a57e,"{""usd"":55714.57560452905,""base"":177583,""quote"":108.47}",0.0007064,0.2297,0.2315,ONT
2427,oec,okcswap,BTCK,0x54e4622DC504176b3BB432dCCAf504569699a7fF,USDT,0x382bB369d343125BfB2117af9c149795C6C65C50,0x025d94d3e69951931b716219ddE93Bd7f35503fa,"{""usd"":2963049.972792401,""base"":88.01,""quote"":1481525}",22845.0178,22845.01,22905.43,BTC
2428,telos,sushiswap,BNB,0x2C78f1b70Ccf63CDEe49F9233e9fAa99D43AA07e,WTLOS,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0xC0142B087903cC70f486544d1A416182A24B49b5,"{""usd"":53205,""base"":105.5,""quote"":227889}",2087.2237,326.77,325.9,BNB
2429,ethereum,sushiswap,UMA,0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x001b6450083E531A5a7Bf310BD2c1Af4247E23D4,"{""usd"":223943,""base"":72251,""quote"":89.47}",0.001278,2.06,2.077,UMA
2448,ethereum,uniswap,DATA,0x8f693ca8D21b157107184d29D398A8D082b38b76,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7C3B1297Ac649B36547B913de50919AcB45A250C,"{""usd"":122212,""base"":4096148,""quote"":21.67}",2.574e-05,0.04188,0.04214,DATA
2449,ethereum,defiswap,LINK,0x514910771AF9Ca656af840dff83E8264EcF986CA,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8B59bE2fC6Fccc2256Cc4841843A13ce29DA16bd,"{""usd"":76310,""base"":6753,""quote"":30.47}",0.004275,7.0,6.971,LINK
2453,ethereum,sushiswap,pWING,0xDb0f18081b505A7DE20B18ac41856BCB4Ba86A1a,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xBE1E98685fB293144325440C16f69954Ffcb790C,"{""usd"":215702,""base"":20733,""quote"":85.92}",0.004634,7.58,7.54,WING
2454,ethereum,uniswap,DUSK,0x940a2dB1B7008B6C776d4faaCa729d6d4A4AA551,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xFf29D3E552155180809ea3A877408A4620058086,"{""usd"":152320,""base"":1614048,""quote"":16058}",0.1608,0.1608,0.1603,DUSK
2457,ethereum,uniswap,icETH,0x7C07F7aBe10CE8e33DC6C5aD68FE033085256A84,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe5d028350093a743A9769e6FD7F5546eEdDAA320,"{""usd"":508974,""base"":267.8,""quote"":137.7}",1.0303,1684.5,1627.34,ETH
2464,bsc,0x3657952d7bA5A0A4799809b5B6fdfF9ec5B46293,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x1b1675A97b2f62B568569ebD349E88A04DdE8586,"{""usd"":54719.99366387099,""base"":1.63,""quote"":106.86}",70.108,22870.18,22905.43,BTC
2467,bsc,0x738B815eaDD06E0041b52B0C9d4F0d0D277B24bA,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,0x407fb6B2Ac60E5882Ede4Aa7CC0c5f848eB0bdB1,"{""usd"":1021569.5972480398,""base"":409.28,""quote"":30.45}",0.07113,1637.85,1627.34,ETH
2472,bsc,safemoonswap,ADA,0x3EE2200Efb3400fAbB9AacF31297cBdD1d435D47,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x5df474ce39fb162e2d06FEe277EFEC01DdC16EfC,"{""usd"":88886.71870863266,""base"":163348,""quote"":172.74}",0.001219,0.3969,0.3929,ADA
2483,osmosis,osmosis,WMATIC,ibc/AB589511ED0DD5FA56171A39978AFBF1371DB986EC1C3526CE138A16377E39BB,OSMO,uosmo,789,"{""usd"":318613,""base"":205932,""quote"":224345}",1.1841,1.19,1.1989,MATIC
2486,polygon,kyberswap,WBTC,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xea698cfB2e18415C1e7a7B4642d30b88105b115a,"{""usd"":693898.8875285179,""base"":28.74,""quote"":278.33}",14.0672,22865.24,22905.43,BTC
2488,sxnetwork,sharkswap,WETH,0xA173954Cc4b1810C0dBdb007522ADbC182DaB380,USDC,0xe2aa35C2039Bd0Ff196A6Ef99523CC0D3972ae3e,0xeFdfed099D11B62A83e0015d766DC4e31bAEA06f,"{""usd"":433873,""base"":174.4,""quote"":216937}",1625.9312,1625.93,1627.34,ETH
2489,bsc,biswap,XRP,0x1D2F0da169ceB9fC7B3144628dB156f3F6c60dBE,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x5dc30Bb8D7F02eFEf28f7E637D17Aea13Fa96906,"{""usd"":1370789.1573089801,""base"":2051969,""quote"":2679.65}",0.001224,0.3984,0.3998,XRP
2494,optimism,uniswap,vSAND,0x333b1eA429a88d0dd48cE7C06C16609CD76F43A8,vUSD,0xC84Da6c8ec7A57cD10B939E79eaF9d2D17834E04,0xE4A1645dde99c20D126c24B8DD1d1a4Bc4a88e4C,"{""usd"":342318,""base"":538238,""quote"":119577}",0.7263,0.7263,0.725,SAND
2495,celo,uniswap,cEUR,0xD8763CBa276a3738E6DE85b4b3bF5FDed6D6cA73,cUSD,0x765DE816845861e75A25fCA122bb6898B8B1282a,0x1f18CD7D1c7Ba0DbE3D9AbE0D3eC84Ce1ad10066,"{""usd"":464481.1452188062,""base"":158054,""quote"":232241}",1.0795,1.07,1.0792,EUR
2525,polygon,polycat,WBTC,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xbbBd54c1CD649288d2e584917778eEccD8D8254d,"{""usd"":61191.54516623691,""base"":1.82,""quote"":24.48}",14.0992,22828.39,22905.43,BTC
2528,arbitrum,sushiswap,jETH,0x662d0f9Ff837A51cF89A1FE7E0882a906dAC08a3,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xDF1A6Dd4E5b77d7F2143eD73074bE26c806754c5,"{""usd"":1152842.2856054062,""base"":441.24,""quote"":460.46}",1.0396,1689.2,1627.34,ETH
2532,optimism,velodrome,jEUR,0x79AF5dd14e855823FA3E9ECAcdF001D99647d043,agEUR,0x9485aca5bbBE1667AD97c7fE7C4531a624C8b1ED,0x050D6Dbc73F6993A29e1327846117C4F5Fc7D68E,"{""usd"":142499.8610275891,""base"":65076,""quote"":67750}",1.0008,1.08,1.0792,EUR
2541,klaytn,defikingdoms,AVAX,0xCd8fE44A29Db9159dB36f96570d7A4d91986f528,JEWEL,0x30C103f8f5A3A732DFe2dCE1Cc9446f545527b43,0x6CE5bb25A4E7aBF7214309F7b8D7cceCEF60867E,"{""usd"":675088,""base"":29100,""quote"":1729591}",73.2434,19.84,20.03,AVAX
2542,optimism,uniswap,vAVAX,0x5FAa136Fc58B6136fFDAeAAC320076C4865c070F,vUSD,0xC84Da6c8ec7A57cD10B939E79eaF9d2D17834E04,0x14Bc698Fdc368f2487d3eaD12DFF458E7c272047,"{""usd"":679912,""base"":38718,""quote"":232795}",19.9108,19.91,20.03,AVAX
2548,ethereum,stepn,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x9c2DC3D5ffcEcF61312C5F4C00660695B32fB3D1,"{""usd"":1056261,""base"":420.5,""quote"":528131}",1630.0832,1630.08,1627.34,ETH
2551,bsc,pancakeswap,IOTX,0x9678E42ceBEb63F23197D726B29b1CB20d0064E5,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xc13aA76AAc067c86aE38028019F414D731b3D86A,"{""usd"":1745956.8380346328,""base"":40196114,""quote"":872978}",0.03192,0.03192,0.03185,IOTX
2556,oasisemerald,yuzuswap,WBTC,0x5D9ab5522c64E1F6ef5e3627ECCc093f56167818,wROSE,0x21C718C22D52d0F3a789b752D4c2fD5908a8A733,0x0487F746B01A663108E7c4E5739F282491a45799,"{""usd"":96697,""base"":2.882,""quote"":1333833}",428288.7408,23174.3,22905.43,BTC
2558,gnosischain,sushiswap,WBTC,0x8e5bBbb09Ed1ebdE8674Cda39A0c169401db4252,WETH,0x6A023CCd1ff6F2045C3309768eAd9E68F978f6e1,0xe21F631f47bFB2bC53ED134E83B8cff00e0EC054,"{""usd"":220830,""base"":6.566,""quote"":88.29}",14.0478,23018.56,22905.43,BTC
2559,smartbch,mistswap,bcBCH,0xBc9bD8DDe6C5a8e1CBE293356E02f5984693b195,WBCH,0x3743eC0673453E5009310C727Ba4eaF7b3a1cc04,0xde5D57B31cB67d5Aed93c26940394796953961cb,"{""usd"":203761.74695027928,""base"":1011.87,""quote"":1015.76}",1.0221,137.77,134.3,BCH
